13.7	3.195	2.14	2.14	31.95	NAN	
13.8	3.195	2.145	2.145	31.95	NAN	
13.9	3.195	2.145	2.145	31.95	NAN	
14	3.195	2.145	2.145	31.95	NAN	
14.1	3.195	2.145	2.145	31.95	NAN	
14.2	3.195	2.14	2.14	31.95	NAN	
14.3	3.195	2.14	2.14	31.95	NAN	
14.4	3.195	2.2	2.2	31.95	NAN	
14.5	3.195	3.68	3.68	31.95	NAN	
14.6	3.195	2.13	2.13	31.95	NAN	
14.7	3.195	2.13	2.13	31.95	NAN	
14.8	3.195	2.12	2.12	31.95	NAN	
14.9	3.195	2.115	2.115	31.95	NAN	
15	3.195	2.105	2.105	31.95	NAN	
