13.501	3.18	1.145	1.145	31.8	NAN	
13.601	3.18	1.135	1.135	31.8	NAN	
13.701	3.18	1.13	1.13	31.8	NAN	
13.801	3.18	1.02	1.02	31.8	NAN	
13.901	3.18	1.125	1.125	31.8	NAN	
14.001	3.18	1.13	1.13	31.8	NAN	
14.101	3.18	1.14	1.14	31.8	NAN	
14.201	3.18	1.12	1.12	31.8	NAN	
14.301	3.18	1.125	1.125	31.8	NAN	
14.401	3.18	1.125	1.125	31.8	NAN	
14.501	3.18	1.12	1.12	31.8	NAN	
14.601	3.18	1.135	1.135	31.8	NAN	
14.701	3.18	1.105	1.105	31.8	NAN	
14.801	3.18	1.115	1.115	31.8	NAN	
14.901	3.18	1.115	1.115	31.8	NAN	
