13.7	3.195	1.475	1.475	31.95	NAN	
13.8	3.195	1.47	1.47	31.95	NAN	
13.9	3.195	1.47	1.47	31.95	NAN	
14	3.195	1.305	1.305	31.95	NAN	
14.1	3.195	1.47	1.47	31.95	NAN	
14.2	3.195	1.465	1.465	31.95	NAN	
14.3	3.195	1.465	1.465	31.95	NAN	
14.4	3.195	1.46	1.46	31.95	NAN	
14.5	3.195	1.435	1.435	31.95	NAN	
14.6	3.195	1.46	1.46	31.95	NAN	
14.71	3.195	1.04	1.04	31.95	NAN	
14.804	3.195	1.4	1.4	31.95	NAN	
14.913	3.195	0.97	0.97	31.95	NAN	
