13.501	3.195	1.19	1.19	31.95	NAN	
13.601	3.195	1.23	1.23	31.95	NAN	
13.701	3.195	1.095	1.095	31.95	NAN	
13.801	3.195	1.3	1.3	31.95	NAN	
13.901	3.195	1.26	1.26	31.95	NAN	
14.001	3.195	1.28	1.28	31.95	NAN	
14.101	3.195	1.255	1.255	31.95	NAN	
14.201	3.195	1.26	1.26	31.95	NAN	
14.311	3.195	1.365	1.365	31.95	NAN	
14.414	3.195	1.36	1.36	31.95	NAN	
14.508	3.195	1.325	1.325	31.95	NAN	
14.601	3.195	0.995	0.995	31.95	NAN	
14.711	3.195	1.5	1.5	31.95	NAN	
14.804	3.195	1.205	1.205	31.95	NAN	
14.913	3.195	1.445	1.445	31.95	NAN	
