13.501	3.18	10.245	10.245	31.8	NAN	
13.601	3.18	10.245	10.245	31.8	NAN	
13.701	3.18	10.245	10.245	31.8	NAN	
13.801	3.18	10.245	10.245	31.8	NAN	
13.901	3.18	10.245	10.245	31.8	NAN	
14.001	3.18	10.245	10.245	31.8	NAN	
14.101	3.18	10.245	10.245	31.8	NAN	
14.201	3.18	10.245	10.245	31.8	NAN	
14.301	3.18	10.245	10.245	31.8	NAN	
14.401	3.18	10.245	10.245	31.8	NAN	
14.501	3.18	10.245	10.245	31.8	NAN	
14.601	3.18	10.245	10.245	31.8	NAN	
14.701	3.18	10.245	10.245	31.8	NAN	
14.801	3.18	10.245	10.245	31.8	NAN	
14.901	3.18	10.245	10.245	31.8	NAN	
