13.7	3.18	8.46	8.46	31.8	NAN	
13.8	3.18	8.46	8.46	31.8	NAN	
13.9	3.18	8.495	8.495	31.8	NAN	
14	3.18	8.465	8.465	31.8	NAN	
14.1	3.18	8.41	8.41	31.8	NAN	
14.2	3.18	8.405	8.405	31.8	NAN	
14.3	3.18	8.41	8.41	31.8	NAN	
14.4	3.18	8.405	8.405	31.8	NAN	
14.5	3.18	8.435	8.435	31.8	NAN	
14.6	3.18	8.41	8.41	31.8	NAN	
14.7	3.18	8.41	8.41	31.8	NAN	
14.8	3.18	8.41	8.41	31.8	NAN	
14.9	3.18	8.465	8.465	31.8	NAN	
15	3.18	8.455	8.455	31.8	NAN	
